acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,direction
-0.085949,0.532652,0.809836,0.031921,-0.029518,-0.005492,left
-0.087718,0.531981,0.810446,0.018706,-0.025657,-0.008066,left
-0.085766,0.534055,0.808921,0.026772,-0.043934,-0.003003,left
-0.082838,0.533445,0.809226,0.028059,-0.018706,-0.002317,left
-0.084851,0.530395,0.81069,0.043848,-0.017162,-0.005578,left
-0.084119,0.53375,0.80947,0.02969,-0.02437,-0.006865,left
-0.085339,0.533262,0.810263,0.03398,-0.02763,-0.004033,left
-0.084851,0.534055,0.809104,0.029432,-0.027459,-0.004805,left
-0.155306,0.28609,0.923296,0.011584,-0.001116,-0.005148,left
-0.155184,0.29036,0.922076,0.010898,-0.024284,-0.006779,left
-0.154086,0.290055,0.921466,0.01433,-0.019049,-0.00635,left
-0.152988,0.294386,0.919758,0.024541,-0.026429,-0.004548,left
-0.152073,0.29524,0.919087,0.02394,-0.027459,-0.005663,left
-0.152256,0.297375,0.919026,0.02068,-0.025828,-0.007208,left
-0.151768,0.298961,0.918294,0.019822,-0.024713,-0.006521,left
-0.153354,0.298473,0.919575,0.019049,-0.024627,-0.006007,left
-0.152805,0.300303,0.918599,0.02068,-0.026086,-0.005148,left
-0.152378,0.302255,0.917745,0.024799,-0.022224,-0.002832,left
-0.147437,0.314577,0.916342,0.020251,-0.043934,-0.005663,left
-0.146278,0.315309,0.916403,0.019736,-0.021023,-0.005921,left
-0.145424,0.316712,0.916708,0.031148,-0.026257,-0.001974,left
-0.145912,0.317261,0.916159,0.029175,-0.02394,-0.005663,left
-0.145546,0.31659,0.915427,0.024884,-0.021881,-0.00429,left
-0.145973,0.317749,0.915854,0.02394,-0.043419,-0.005921,left
-0.145851,0.31842,0.915,0.027459,-0.025142,-0.00369,left
-0.145973,0.318298,0.914878,0.02969,-0.026515,-0.001802,left
-0.145851,0.318969,0.914512,0.02334,-0.026515,-0.003261,left
-0.145241,0.318847,0.914512,0.02866,-0.026343,-0.003947,left
-0.069723,0.598349,0.762622,0.026086,-0.018449,-0.006436,left
-0.07259,0.599325,0.762256,0.020079,-0.021624,-0.007894,left
-0.069906,0.602985,0.759755,0.032264,-0.026944,-0.004977,left
-0.068991,0.602802,0.759999,0.02703,-0.023082,-0.005234,left
-0.069601,0.601887,0.760731,0.025657,-0.031063,-0.007036,left
-0.0732,0.599996,0.761585,0,-0.024455,-0.008924,left
-0.07259,0.599996,0.761219,0.028403,-0.043676,-0.006607,left
-0.07442,0.59841,0.762927,0.023082,-0.020251,-0.007036,left
-0.072651,0.599325,0.762073,0.022396,-0.020851,-0.005234,left
-0.073749,0.598898,0.762317,0.026429,-0.019908,-0.006693,left
