acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,direction
-0.926285,-0.010492,0.375028,0.000257,-0.018106,0.021881,down
-0.926163,-0.010797,0.375577,0.00103,-0.024884,-0.001201,down
-0.926529,-0.011529,0.390339,0.024713,-0.016304,0.004033,down
-0.926102,-0.01281,0.376492,0.038957,-0.020251,0.004719,down
-0.926041,-0.01342,0.377529,0.040845,-0.026772,0.00901,down
-0.926529,-0.015311,0.37454,-0.005663,-0.015274,0.021795,down
-0.922137,-0.016592,0.379054,0.016389,-0.028317,-0.007551,down
-0.929335,-0.016897,0.374357,0.016904,-0.013987,0.007294,down
-0.927078,-0.017446,0.376126,0.02394,-0.025828,0.001545,down
-0.928969,-0.016714,0.369111,-0.01802,-0.012528,0.021109,down
-0.927322,-0.018971,0.370941,0.073194,-0.031835,-0.000601,down
-0.926163,-0.017568,0.369721,0.021709,-0.023254,-0.008752,down
-0.930128,-0.019154,0.371673,0.014416,-0.026772,0.021624,down
-0.929152,-0.018666,0.369782,0.043162,-0.000343,0.006007,down
-0.924394,-0.020496,0.373686,0.019393,-0.034495,-0.011842,down
-0.926163,-0.020069,0.371612,0.017333,-0.035696,-0.01433,down
-0.930433,-0.016531,0.369233,0.010297,-0.016733,0.010726,down
-0.930982,-0.01891,0.368989,0.020508,-0.016389,0.004033,down
-0.929701,-0.019337,0.368867,0.037327,-0.04299,-0.000686,down
-0.982222,-0.051911,0.186843,0.012356,-0.023511,-0.018363,down
-0.987285,-0.050386,0.184342,0.033808,-0.014502,0.024284,down
-0.981978,-0.054778,0.189344,0.029775,-0.043505,0.001201,down
-0.982283,-0.055815,0.187941,0.026686,-0.00103,-0.002574,down
-0.983076,-0.056242,0.188917,0.030719,-0.032693,0.003347,down
-0.982405,-0.0549,0.187819,0.000086,-0.021023,-0.019564,down
-0.984601,-0.051606,0.189466,0.032779,-0.015789,0.008066,down
-0.986919,-0.052704,0.188124,0.032006,-0.043934,0.021366,down
-0.986004,-0.053131,0.185623,0.020165,-0.013214,0.003003,down
-0.983625,-0.053497,0.171776,0.017848,-0.041617,-0.00266,down
-0.795684,-0.074725,0.596397,0.026601,-0.028574,-0.002317,down
-0.797758,-0.072041,0.596641,0.018106,-0.031492,0.00695,down
-0.795989,-0.073627,0.597007,0.015274,-0.034409,0.012356,down
-0.796355,-0.075457,0.594262,0.004376,-0.041188,0.005406,down
-0.797148,-0.077409,0.59048,-0.021023,-0.025399,0.001201,down
-0.799344,-0.079239,0.590968,0.039901,-0.002231,-0.012528,down
-0.800259,-0.076738,0.597983,0.064785,-0.038356,0.021967,down
-0.794037,-0.082045,0.590785,-0.023683,-0.007122,0.009096,down
-0.791109,-0.086254,0.593774,0.028145,-0.005578,-0.017419,down
-0.792817,-0.084851,0.597068,0.035267,-0.029604,-0.013214,down
-0.577914,-0.039711,0.803065,0.023511,-0.024627,-0.000086,down
-0.576145,-0.040931,0.803431,0.043591,-0.001287,-0.005063,down
-0.593347,-0.041663,0.802333,0.00901,-0.036383,-0.012785,down
-0.576145,-0.040199,0.803614,0.040244,-0.04299,-0.016733,down
-0.580476,-0.038064,0.800503,0.023683,-0.014673,-0.004548,down
-0.582062,-0.038857,0.801052,0.030719,-0.028145,0.003518,down
-0.581757,-0.040809,0.799649,0.028231,-0.027201,-0.006865,down
-0.582489,-0.041541,0.800076,0.03295,-0.023511,-0.005148,down
-0.586881,-0.041419,0.799527,0.03664,-0.032693,-0.004977,down
-0.5856,-0.043127,0.798917,0.045221,-0.026429,-0.002746,down
-0.482205,-0.043432,0.864797,0.023082,-0.036812,-0.006436,down
-0.484218,-0.035502,0.862906,0.000686,-0.027459,0.055947,down
-0.482205,-0.050203,0.860161,0.070878,-0.057234,0.006264,down
-0.488427,-0.050935,0.858453,0.02763,-0.042389,-0.017505,down
-0.499468,-0.051606,0.859978,0.086495,-0.03561,0.011412,down
-0.495808,-0.051789,0.858331,0.051485,-0.037841,0.009611,down
-0.495381,-0.055937,0.856257,0.040501,-0.042046,-0.008667,down
-0.496052,-0.057767,0.85339,0.039043,-0.023168,0.000944,down
-0.499041,-0.073078,0.857233,0.09499,-0.11095,-0.1046,down
-0.506178,-0.044286,0.842654,-0.050455,0.006007,-0.013729,down
