acc_x,acc_y,acc_z,gy_x,gy_y,gy_z,pitch,roll,yaw,direction,trainable
0.2344,-0.0798,0.9977,0.4574,-1.8987,-0.0901,127.21,317.4191,13.8472,down,test
0.5484,0.0049,0.7574,-0.0155,-1.607,-0.1209,117.7097,302.3929,21.0141,down,test
0.754,0.0833,0.6134,0.0743,-0.9863,-0.1533,104.6507,295.0171,30.9681,down,test
0.9087,0.1367,0.3517,-0.1196,-0.7099,0.2172,81.3735,284.2456,53.7459,down,test
0.9344,0.0646,0.2254,-0.0671,-0.6956,0.1402,55.103,280.5307,77.7147,down,test
1.0078,0.0012,0.1957,0.0339,-0.0515,-0.0254,38.821,279.8047,89.9906,down,test
0.9101,0.0036,0.2966,-0.4276,1.8907,0.2,106.4109,293.3936,18.4554,down,test
0.7273,-0.0217,0.6816,-0.1185,1.7374,0.2575,119.8926,315.6609,3.5449,down,test
0.5089,-0.0444,0.8778,0.3317,1.4363,-0.11,120.8871,335.1937,4.8227,down,test
0.0895,0.0602,1.0206,0.2132,1.0862,0.2217,124.5711,352.9944,5.5782,down,test
0.032,0.0539,0.976,0.0681,-0.2418,-0.047,124.753,352.5974,7.9636,down,test
0.2512,0.0367,0.9416,0.0024,-2.1636,-0.2755,118.6209,329.0409,8.5624,down,test
0.6056,0.0119,0.7245,0.5269,-2.4174,-0.4918,99.2684,305.6285,28.1624,down,test
0.8825,0.0612,0.4301,-0.1936,-1.1544,-0.0953,81.8084,291.4641,42.6063,down,test
0.9691,0.0903,0.1896,-0.0373,-0.8548,0.0638,56.4903,283.5495,67.336,down,test
0.9817,0.0117,0.1803,0.2031,1.2072,0.0434,89.4815,288.0391,35.4991,down,test
0.7707,-0.063,0.6407,0.1976,3.125,-0.1652,115.6835,323.6325,12.2373,down,test
0.256,0.06,0.9075,0.1848,2.0251,0.1884,125.4887,349.2411,11.63,down,test
0.0538,0.0806,1.0355,0.0321,-0.8041,-0.0162,125.9109,348.739,11.3449,down,test
0.4,0.1566,0.7713,-0.3146,-2.0335,0.2178,122.3249,320.3728,14.3247,down,test
0.7923,0.1253,0.7355,0.4242,-1.9357,-0.5018,96.8123,297.9498,35.407,down,test
0.9395,0.0396,0.3302,-0.1891,-0.9535,0.3045,88.7464,284.3728,38.7419,down,test
0.972,-0.0347,0.2327,0.1387,0.3984,-0.0837,97.4601,287.651,30.702,down,test
0.9053,0.0546,0.3651,0.4181,1.1406,-0.0116,106.1847,297.5365,27.7227,down,test
0.7416,0.017,0.7394,0.0895,2.0486,-0.0577,123.0925,321.5467,15.6559,down,test
0.3338,0.0034,0.8656,0.1939,1.7979,-0.117,130.0245,343.0618,15.189,down,test
0.0902,0.0792,1.0218,-0.0736,0.5685,0.1099,133.1262,350.8512,13.6163,down,test
0.08,0.0398,1.0647,0.2553,-1.8169,-0.0999,127.9103,335.996,16.5117,down,test
0.4134,0.0811,0.868,-0.0299,-1.8221,-0.4655,113.5935,317.3796,24.3842,down,test
0.6873,0.0789,0.6426,-0.0079,-1.0616,0.0696,107.6749,301.9514,26.6389,down,test
0.8837,0.1178,0.4408,-0.2184,-1.473,-0.0764,82.9768,288.1628,46.763,down,test
0.9698,0.0575,0.1728,-0.1463,-0.849,0.0003,38.7617,281.7849,88.0829,down,test
1.0161,0.035,0.0919,0.0371,0.1617,0.01,34.8214,281.3216,89.8999,down,test
0.9063,-0.0299,0.3373,0.0068,2.0721,-0.1372,98.8101,297.1016,24.8531,down,test
0.697,0.0554,0.6872,-0.0124,1.9048,0.2681,116.2274,317.7265,11.0088,down,test
0.3416,0.009,0.9412,0.2952,1.534,-0.2508,123.5817,340.801,8.7612,down,test
0.0737,0.0986,1.0518,0.0743,0.3358,0.0424,125.5938,349.3847,11.0866,down,test
0.2417,0.1131,0.8388,0.2869,-2.4645,0.0653,114.9945,320.0987,20.2894,down,test
0.6849,0.0646,0.7499,-0.0906,-1.5894,-0.1415,102.8541,302.999,28.134,down,test
0.8093,0.0857,0.5537,-0.1291,-1.3231,-0.0168,80.3543,291.7746,46.2466,down,test
0.978,0.0199,0.3404,0.1611,-1.1722,-0.0868,40.9469,285.3381,82.4513,down,test
1.0003,0.0379,0.1757,0.0227,1.329,-0.1476,62.9475,288.6244,60.8051,down,test
0.6881,0.0405,0.6867,0.1122,2.0587,0.4441,106.3433,310.9384,19.1854,down,test
0.3402,0.0129,0.9319,0.5612,1.5596,0.0983,117.3988,332.0252,16.873,down,test
0.1377,0.0607,0.976,0.0175,0.4576,-0.0941,122.4695,341.5424,15.1081,down,test
0.273,0.0694,0.9209,-0.0243,-2.2045,-0.3366,112.258,317.3731,20.0944,down,test
0.6837,0.1539,0.658,-0.0127,-1.9318,-0.1173,90.6535,297.0337,38.8723,down,test
0.9092,0.1255,0.4806,-0.1948,-0.9871,0.1148,63.6841,288.1232,60.5859,down,test
0.971,0.1517,0.1898,-0.0069,-0.773,0.0482,17.4244,287.475,106.6647,down,test
0.9761,0.0495,0.2683,-0.0729,2.4139,0.2923,84.7871,289.8498,41.4961,down,test
0.6362,-0.1023,0.7452,0.5826,2.212,-0.2716,113.9263,317.7688,20.2068,down,test
0.2844,-0.0417,0.9524,0.3104,1.1632,0.2614,126.4124,332.5946,14.3015,down,test
0.0192,0.0223,0.9806,0.0236,0.4405,-0.1845,126.6158,341.409,13.4423,down,test
-0.1145,0.1039,1.0004,-0.0362,0.333,0.2037,131.5996,348.701,14.1411,down,test
0.0162,0.0716,1.033,-0.1642,-1.7201,-0.143,129.1162,337.0028,12.9002,down,test
0.3879,0.0131,0.8042,0.2258,-2.5167,-0.0804,119.3884,309.1226,21.604,down,test
0.7547,0.1165,0.578,-0.3298,-1.4773,-0.0003,112.3905,295.4602,27.2857,down,test
0.8607,0.1357,0.4209,-0.1951,-1.2226,0.0956,86.4683,284.3663,50.3848,down,test
0.9632,0.1148,0.2683,-0.1315,-0.5521,-0.2801,50.786,284.0472,82.7343,down,test
0.9972,0.0821,0.2381,-0.0133,1.4087,0.4682,86.2483,283.644,46.3485,down,test
0.7756,0.0551,0.6926,0.187,2.0532,-0.194,118.3536,306.8145,17.5424,down,test
0.3222,0.0758,0.9982,0.3373,1.533,0.0953,128.8704,330.7001,12.4586,down,test
0.1132,0.1612,0.9658,-0.4364,0.1302,0.222,130.4104,333.9072,11.0292,down,test
0.0616,0.0702,1.0247,0.0722,-0.6676,-0.2554,129.6417,333.0607,12.4464,down,test
0.3181,0.1156,0.9477,0.0197,-2.2342,0.1105,123.0488,308.4633,14.9893,down,test
0.7009,0.0204,0.7116,-0.0075,-1.5967,-0.2911,113.5608,295.0459,22.2511,down,test
0.8192,0.1076,0.5405,-0.1419,-1.4174,-0.1118,85.5532,285.4779,46.8274,down,test
0.9497,0.1253,0.1733,-0.2638,-1.2158,0.1576,9.7395,281.5889,117.8126,down,test
1.0013,0.0507,0.0565,-0.0445,0.1131,0.1408,358.2594,279.742,125.4023,down,test
0.9077,0.0109,0.3909,-0.1056,3.2878,0.0748,112.9271,300.3606,11.2004,down,test
0.4025,0.0444,0.897,-0.057,1.6696,0.4441,123.6078,324.6046,4.7738,down,test
0.2124,-0.0316,0.949,0.3526,0.9246,-0.0489,124.2917,335.6043,7.6066,down,test
0.0834,0.0609,1.0045,0.446,0.9008,-0.2316,125.0714,347.6027,10.7688,down,test
-0.0597,0.066,0.9682,0.0731,0.2676,0.091,126.4664,350.6431,11.9015,down,test
-0.0681,0.0847,1.0481,0.0154,-1.1404,-0.1705,124.5695,343.961,11.2182,down,test
0.2679,0.069,0.9884,-0.2177,-1.451,-0.2603,122.2509,331.2332,7.3892,down,test
0.5053,0.1114,0.83,0.2457,-1.6807,-0.1735,115.2856,311.5413,17.4588,down,test
0.7249,0.1389,0.6417,-0.1471,-1.1706,-0.0456,106.0677,300.5556,23.7061,down,test
0.8857,0.093,0.4153,-0.138,-0.9397,-0.1008,88.3304,289.9035,38.6506,down,test
0.9574,0.0874,0.2608,-0.3588,-0.9981,0.091,51.7221,280.9418,69.917,down,test
0.9885,0.0403,0.2045,0.1156,0.6323,-0.0846,61.3417,284.7391,59.5176,down,test
0.94,-0.0053,0.4274,0.0349,1.0624,-0.3256,97.751,298.5509,25.0922,down,test
0.7298,-0.0072,0.6519,0.1736,1.4054,0.4438,120.0974,311.1378,9.6638,down,test
0.433,0.1119,0.9348,0.0526,1.4576,0.3142,127.3655,327.146,5.9109,down,test
0.1476,0.0439,0.976,0.1189,1.3724,-0.0003,129.4028,345.6027,5.7323,down,test
-0.0318,0.0927,1.0087,-0.108,0.4347,0.0421,131.0202,355.0572,5.2302,down,test
0.1021,0.051,0.9748,-0.2839,-2.0234,-0.0868,128.9032,334.433,4.1324,down,test
0.5511,0.0731,0.7528,-0.0781,-1.9907,0.0794,128.2498,306.9853,5.6882,down,test
0.8124,0.0002,0.5405,-0.3099,-2.1954,0.0824,128.6781,281.3285,0.9787,down,test
0.9606,0.0563,0.2067,-0.1321,-1.324,0.2486,304.9694,274.0894,181.3241,down,test
0.9795,-0.0268,0.038,-0.0265,-0.2947,-0.0798,304.3949,277.6642,179.3781,down,test
1.0408,-0.0557,0.0704,0.2698,2.2945,0.0076,124.0985,279.3399,0.3198,down,test
0.7918,-0.0326,0.5269,0.0887,2.0666,0.1447,130.0447,305.8777,355.6289,down,test
0.6357,0.0469,0.8171,0.2612,1.9949,0.3329,130.0866,325.7854,357.8695,down,test
0.3212,0.026,0.8985,-0.1477,1.6635,-0.3174,126.6324,345.3036,358.8752,down,test
0.1666,0.009,1.016,0.1916,0.8696,-0.0129,126.8042,354.5365,0.2572,down,test
0.017,0.0762,0.9982,-0.0478,-0.5955,0.0723,127.9874,352.0689,0.9332,down,test
0.2087,0.0682,0.9297,-0.1138,-2.0112,-0.0446,128.0223,336.0127,0.4683,down,test
0.0686,0.1853,0.9178,-0.4447,-0.1628,0.3471,156.6962,355.6298,11.126,left,train
0.0672,0.1369,0.9448,-0.2089,-0.2276,0.196,159.8895,355.2152,11.0242,left,train
0.0458,0.0964,0.9726,0.0465,0.1952,-0.2237,156.3477,358.4606,12.6912,left,train
0.0143,0.1335,0.9485,-0.1124,-0.1729,-0.184,153.0719,0.0043,12.716,left,train
0.047,0.1408,0.9755,0.1091,0.1539,-1.3437,137.6481,3.5569,13.3127,left,train
0.0238,0.1559,0.949,-0.2776,0.0623,-0.9311,128.0266,5.2865,9.7275,left,train
-0.0027,0.0932,0.976,0.0828,-0.117,-1.4036,116.7014,5.6101,9.2426,left,train
-0.0491,0.1449,0.9499,0.0373,-0.1093,-1.06,107.3712,6.5249,8.9675,left,train
-0.1096,0.0073,0.9816,0.0712,0.0113,-0.9311,97.53,8.8244,7.1904,left,train
-0.12,0.1522,1.0165,-0.1017,-0.2242,-0.0792,98.6103,5.884,7.8256,left,train
-0.0948,0.0119,0.9638,-0.2776,-0.1998,1.9482,120.0761,1.9621,8.4581,left,train
0.0172,0.0311,1.0325,-0.3882,0.0721,1.7023,143.097,1.5061,3.9446,left,train
-0.1335,-0.0053,0.9911,-0.5189,-0.1231,2.2488,173.6423,0.2391,357.3399,left,train
0.0245,-0.0137,0.909,-0.0027,-0.1998,0.8444,183.4547,358.94,0.1756,left,train
0.0807,-0.0526,1.0121,0.0339,-0.2147,0.0387,187.3791,358.9585,0.3939,left,train
0.0587,-0.1146,1.0296,0.8296,-0.0678,-1.414,175.851,0.7341,5.2048,left,train
0.0645,0.2188,0.9268,-0.0898,0.1998,-1.3621,156.4345,2.688,6.4866,left,train
0.0327,0.1678,0.9848,-0.0134,0.0623,-1.37,140.3318,4.8501,4.5447,left,train
-0.02,0.1928,0.948,0.0391,-0.0293,-1.2035,125.8755,4.9573,5.6237,left,train
-0.0501,0.1311,0.9828,-0.2052,0.0376,-1.0041,116.2008,5.6508,2.9097,left,train
-0.1007,0.0991,0.9594,-0.1027,-0.0195,-0.15,113.8367,4.913,0.8438,left,train
-0.1232,0.1435,0.9158,-0.5327,-0.069,2.0983,135.939,6.0133,358.6439,left,train
-0.018,0.0437,1.0364,0.1774,-0.0531,1.3228,152.664,3.5655,2.5662,left,train
-0.0007,0.0507,0.9702,-0.3376,-0.1765,1.1399,165.1428,0.771,359.3513,left,train
0.0109,-0.0552,1.064,-0.6659,0.0281,1.4331,181.9977,6.2151,349.1876,left,train
0.0553,-0.0523,0.9209,0.0974,-0.1011,0.0281,183.8931,4.8989,354.1333,left,train
0.0669,-0.0509,1.0016,0.4642,0.1213,-1.1707,171.7727,5.1248,357.9902,left,train
0.0172,0.0146,0.8924,0.4214,0.1283,-1.2819,154.1649,6.0206,4.9631,left,train
-0.0037,0.1352,0.8892,0.1472,-0.2199,-1.9331,130.2341,3.6989,8.9494,left,train
0.0558,0.1034,0.9144,-0.0046,0.1735,-1.08,119.6906,5.9683,7.0104,left,train
-0.0469,0.1141,0.9816,-0.3101,-0.2898,-0.5046,115.2396,6.1317,3.0723,left,train
-0.0597,0.1287,1.0243,-0.0439,-0.0811,-0.1376,114.0043,4.5589,2.3317,left,train
-0.1145,0.0845,0.9955,-0.5112,0.5231,1.7836,131.1048,10.9249,359.3054,left,train
-0.0358,0.1216,1.0306,0.2246,0.3038,1.8047,155.3264,12.601,2.1932,left,train
0.0005,0.1323,0.9251,-0.71,0.2445,1.8349,179.2258,12.6722,4.6087,left,train
0.0458,0.0702,1.0004,0.0651,0.0277,1.3291,192.5248,11.5671,5.3951,left,train
0.0596,0.0032,0.9999,0.0947,0.1729,-0.2589,190.0998,11.2675,4.4909,left,train
0.0269,0.0306,1.0087,0.0648,0.19,-1.2784,175.6549,15.5836,359.0447,left,train
0.016,0.1158,0.9992,0.0975,0.0752,-1.6681,152.4967,15.9242,354.7687,left,train
-0.0091,0.1542,0.9692,-0.0809,0.1888,-0.7665,140.0305,15.492,355.2012,left,train
-0.0486,0.1231,0.9161,-0.2083,-0.3216,-0.8435,130.7593,11.3144,352.7955,left,train
-0.0385,0.1039,0.9078,-0.4544,0.1732,-0.3102,123.8618,9.4148,348.7217,left,train
0.0095,0.0124,1.015,0.1164,-0.0412,-0.6065,116.2739,8.828,348.5376,left,train
-0.0262,0.0041,0.9831,-0.0821,-0.0614,0.2732,118.9216,6.9905,348.0128,left,train
-0.1414,-0.007,0.9879,-0.0445,0.2135,1.739,140.2899,13.9614,352.4546,left,train
0.1013,0.0163,0.9692,0.135,0.216,0.9042,153.4188,13.3851,359.3231,left,train
-0.0787,0.0019,0.9719,0.0663,0.2233,1.899,170.3431,16.358,4.0435,left,train
-0.0995,-0.0729,0.9375,-0.1796,-0.3659,1.3346,181.7377,11.8587,5.9755,left,train
-0.0587,-0.1076,0.9921,-0.0742,-0.4997,0.1761,185.6557,7.3115,7.0229,left,train
-0.02,-0.0731,0.9816,0.1085,0.2263,-0.0418,184.0306,7.8823,6.8186,left,train
-0.0267,-0.0082,0.9819,0.158,0.5381,-1.3158,167.0553,12.9715,5.7377,left,train
-0.0353,0.0097,1.0525,0.1458,0.2354,-1.6793,144.5137,17.5004,359.9849,left,train
-0.1,-0.0492,0.9884,0.2973,-0.1097,-1.2736,127.0501,16.585,357.1142,left,train
-0.0474,-0.0427,0.917,-0.4742,0.5119,-0.9267,115.5646,17.8469,350.9818,left,train
-0.0316,-0.035,1.0788,1.0908,-0.2264,-0.7712,107.1591,14.0245,357.4402,left,train
-0.0091,0.0656,0.9685,-0.1037,-0.0239,-0.259,105.575,11.8379,357.471,left,train
-0.0276,0.0833,0.9526,0.03,0.0854,0.1314,108.5294,12.1211,358.5379,left,train
-0.0331,0.1153,0.9577,0.1009,0.1367,1.0013,120.7837,11.546,2.3912,left,train
-0.0121,0.1357,1.015,0.044,0.2396,0.7652,133.7074,13.1738,3.9023,left,train
-0.1128,0.0978,1.0077,-0.16,0.0909,1.3479,149.778,13.3676,5.1918,left,train
-0.036,0.1238,0.9475,0.1479,0.1245,1.2499,166.2457,12.2569,9.4464,left,train
0.0216,0.0699,0.9982,0.0902,0.0017,0.876,177.4234,7.4908,9.1397,left,train
0.0577,0.0398,0.9714,-0.2275,0.024,0.2808,184.0473,5.4346,6.9704,left,train
0.0841,0.1073,1.0043,0.1235,-0.421,-0.8561,168.9479,1.3753,7.0909,left,train
0.057,0.1236,0.9719,0.1073,0.225,-0.8215,158.9079,6.1544,9.0867,left,train
0.008,0.0517,1.0157,0.0431,-0.1706,-1.0699,149.4668,7.0592,6.4724,left,train
-0.0101,0.0702,0.9994,0.1158,-0.0224,-1.2696,133.6034,8.8644,3.5308,left,train
-0.0392,0.0714,1.0377,0.0819,-0.1745,-0.8836,124.4642,8.3071,1.8879,left,train
-0.058,0.0279,0.9655,0.1054,-0.1043,-0.6279,116.804,7.5489,1.8369,left,train
0.0225,0.0153,0.9163,-0.0485,0.1718,-0.6734,109.9472,8.651,358.5128,left,train
-0.0738,0.0274,0.996,0.1247,0.0188,-0.291,109.1577,9.4407,359.6938,left,train
-0.1145,-0.0244,0.9994,0.2398,0.5218,2.2453,136.0673,7.907,6.6328,left,train
-0.022,-0.0909,0.9368,-0.021,-0.2384,1.7242,157.0815,0.5667,6.5554,left,train
-0.0126,0.1389,0.9511,0.1274,0.2305,1.7245,181.2062,2.9482,8.2121,left,train
0.0087,0.0452,0.9904,-0.1209,-0.3822,1.3195,198.3382,359.9249,6.6323,left,train
0.0213,-0.015,0.9899,-0.1427,-0.0624,-0.2057,197.9629,359.4238,5.0479,left,train
-0.022,-0.0415,0.9918,0.313,-0.2194,-2.0566,177.2487,0.9051,5.8988,left,train
-0.0077,0.0602,1.0235,0.4156,0.1169,-2.1733,151.7181,6.5645,6.9562,left,train
0.023,0.1974,0.9716,-0.0624,-0.3046,-1.7182,133.1039,5.6552,6.6824,left,train
0.0361,0.01,1.0523,0.017,-0.0288,-1.1818,117.8723,6.1008,3.3536,left,train
-0.0116,0.052,0.9823,0.0748,-0.0789,-0.6623,111.1006,3.5786,2.9151,left,train
-0.0035,0.0692,1.0184,-0.2643,0.0699,0.9009,118.9773,4.07,2.1207,left,train
-0.0222,0.0078,0.9899,-0.3,0.0125,1.3636,138.3911,3.9774,1.1302,left,train
-0.0353,0.0396,1.0438,-0.1067,-0.0428,1.3746,155.6655,5.663,359.6393,left,train
-0.0007,0.0949,0.946,-0.315,0.0167,2.5383,186.4427,4.6058,359.4524,left,train
0.0509,0.0449,0.9475,0.0777,0.1945,-0.1039,185.3195,3.0992,1.0851,left,train
-0.0054,0.0286,0.977,0.7252,0.3647,-2.2538,152.7799,10.1106,3.5661,left,train
-0.0163,0.0267,0.9278,-0.3154,-0.0593,-0.931,142.7354,7.8072,356.6292,left,train
-0.1155,0.0792,1.0028,0.2335,-0.0281,-1.1869,128.7829,8.2357,358.7607,left,train
-0.0916,0.0707,0.9178,-0.0329,-0.3867,-0.5938,121.7238,3.736,359.3825,left,train
-0.0681,0.0595,0.9755,-0.0778,-0.1448,-1.0284,108.6496,1.5617,359.6143,left,train
-0.0407,0.2341,1.0228,-0.3307,-0.3375,-0.5877,103.7086,354.6,358.5435,left,train
0.0046,0.0049,0.9872,0.0071,0.3121,0.8756,114.1681,358.0456,359.0275,left,train
0.1399,0.1729,0.8805,0.1119,0.2175,1.1686,125.9578,0.0136,3.4131,left,train
0.0112,0.0775,1.0208,0.1238,0.0116,1.795,145.4182,0.6935,5.0509,left,train
-0.0622,0.1238,1.0623,0.231,0.1857,1.9428,164.64,1.2086,3.2625,left,train
0.049,0.0646,0.9536,-0.2079,0.1551,1.7531,182.1675,2.1883,2.047,left,train
0.063,0.0529,0.9838,-0.0077,0.1066,0.1531,183.8034,0.7382,2.2565,left,train
0.0642,0.0211,0.9641,-0.026,0.011,-1.0573,172.8514,358.7885,0.6253,left,train
-0.0617,-0.0051,1.0155,0.3466,0.1277,-1.6511,151.1718,2.5864,4.1374,left,train
0.0143,0.025,1.0026,-0.0526,0.0253,-1.5252,131.7823,2.2063,359.4902,left,train
0.0104,-0.0343,1.0213,0.0876,0.0085,-1.2024,116.7557,2.3717,359.4332,left,train
0.0318,0.0034,0.957,0.0192,-0.1662,-0.9248,104.4982,359.2023,1.6888,left,train
-0.0143,0.0202,0.9806,-0.1957,-0.0197,0.2089,107.5825,358.7748,359.9483,left,train
-0.0158,-0.0297,0.9575,-0.065,0.185,1.2654,125.2823,1.558,359.7287,left,train
0.023,-0.0907,1.0091,-0.0695,-0.1849,1.4105,141.8927,1.2657,356.9703,left,train
-0.0358,-0.0485,0.9987,-0.1978,-0.1718,2.3228,169.7086,2.71,355.1452,left,train
0.1079,-0.0345,0.9438,-0.3255,0.0808,1.3744,190.1613,3.219,353.7306,left,train
-0.0269,-0.0509,0.9877,-0.0017,-0.1146,0.1092,189.5312,1.8234,352.7566,left,train
-0.0316,-0.0456,0.9475,0.0667,-0.0018,0.0854,188.3522,1.0913,353.9401,left,train
-0.0064,-0.0458,0.9031,-0.1498,-0.3371,-1.6934,163.8431,354.7199,356.8979,left,train
-0.0069,-0.0991,1.0174,0.1428,0.2646,-0.8467,154.9232,357.3714,356.9141,left,train
-0.0336,-0.0145,0.9429,0.162,0.1329,-1.3632,141.9616,359.4006,0.3153,left,train
-0.0353,0.0102,1.0001,0.1504,0.1384,-1.2334,126.6795,0.907,2.1805,left,train
0.0289,-0.0248,1.0416,0.1562,0.1167,-0.8553,120.9428,3.9867,2.6596,left,train
-0.022,-0.0552,0.9175,0.1137,-0.4257,-0.6131,113.2955,0.6693,2.9347,left,train
0.0305,0.0102,1.0718,0.4412,0.1854,-0.8257,108.4185,3.4961,6.4988,left,train
0.0104,-0.0123,1.0038,-0.0039,-0.0455,0.1427,111.4996,2.7861,4.9862,left,train
-0.0252,0.0189,0.9487,0.1702,0.0647,1.1998,127.3077,2.8888,5.7204,left,train
0.0252,0.0481,1.0408,-0.0799,-0.2208,1.4219,146.3643,359.3679,3.6806,left,train
0.0172,0.0515,0.899,0.2832,0.1805,1.0911,160.2322,359.2483,9.1833,left,train
-0.0249,0.0842,1.0033,-0.1123,0.1796,1.2252,171.6253,358.8886,6.8757,left,train
-0.0405,0.0148,0.978,-0.05,-0.3195,0.7514,180.6831,356.5716,6.1432,left,train
-0.0691,0,0.9909,-0.1096,-0.0501,0.6754,185.9269,354.9785,3.1955,left,train
0.0686,-0.0229,1.0172,-0.1077,-0.037,-0.368,183.3863,355.3076,1.5486,left,train
-0.001,-0.0343,1.0177,-0.0008,0.543,-1.4956,161.7277,2.5185,357.1682,left,train
-0.0146,0.0612,0.9755,0.2258,-0.0296,-1.5271,141.5578,1.9328,359.2157,left,train
-0.0126,-0.0133,1.0542,0.173,-0.2098,-1.3218,126.3337,1.0622,358.9,left,train
-0.0647,0.0743,0.9843,-0.2296,0.1222,-0.8906,114.1352,5.2781,357.2567,left,train
-0.1303,0.0481,1.0459,-0.0109,0.0705,-0.7079,106.1523,5.3372,356.7679,left,train
0.0279,0.0825,1.0464,0.0957,-0.0159,-0.5986,99.7326,3.641,359.2171,left,train
0.0158,0.0257,0.9879,-0.0399,-0.2037,0.395,103.8463,1.9988,358.806,left,train
-0.0696,0.0425,0.9197,-0.0359,0.2205,1.7875,125.7114,4.6536,0.9944,left,train
0.0201,0.0185,0.9933,-0.5051,-0.2315,1.7606,149.3369,3.4846,355.3435,left,train
-0.0711,0.0051,0.9921,-0.1502,0.189,1.2343,163.44,5.8008,358.1581,left,train
-0.0652,-0.0133,0.9507,-0.0124,-0.1906,1.6201,182.9335,4.677,359.0592,left,train
-0.0383,0.0034,0.9787,0.162,0.2541,-0.2217,183.1905,8.124,2.2819,left,train
0.0175,0.025,0.9426,-0.1025,0.1869,-1.8536,159.5879,6.8642,359.4959,left,train
-0.0007,0.0527,0.9848,0.1522,0.0128,-1.6768,138.1594,6.3089,359.7988,left,train
-0.0444,0.0175,0.9638,-0.1951,-0.1423,-0.7812,127.5591,4.4365,356.8478,left,train
0.0002,-0.0043,0.9799,-0.1096,-0.0837,-1.0775,118.7269,3.1915,356.7543,left,train
0.0015,0.0068,0.9675,0.0838,0.1652,-0.8112,110.1912,3.1543,357.317,left,train
-0.0044,0.0592,0.9148,-0.0179,0.0684,-0.2773,108.2886,3.8935,359.5625,left,train
-0.0064,-0.008,0.9694,-0.1053,0.0553,0.3761,113.7001,3.9514,359.0568,left,train
0.0114,-0.0113,0.9624,0.0154,-0.0455,1.49,131.7433,4.2565,359.2098,left,train
-0.0755,-0.0099,1.0201,-0.086,-0.066,2.708,163.6953,5.5443,359.5045,left,train
-0.0141,0.0012,0.9989,-0.134,-0.405,1.8217,187.9734,2.444,358.7236,left,train
-0.0047,-0.0309,0.9982,-0.1062,0.215,1.0825,200.5826,5.6423,358.6879,left,train
-0.0538,-0.0591,1.0001,0.3602,-0.1747,-0.9309,192.6897,4.3978,0.0521,left,train
-0.0274,0.051,0.9646,-0.0091,-0.0324,-1.9064,163.4942,4.0112,355.1592,left,train
-0.0252,0.024,0.946,0.2396,-0.0758,-1.5705,143.2859,0.6559,357.5952,left,train
0.0553,0.0049,1.053,0.1088,0.0076,-0.8387,130.888,1.6615,356.6678,left,train
0.0461,-0.0121,0.9709,-0.0396,-0.0684,-0.9162,120.7671,359.0917,355.7804,left,train
0.0553,0.0381,0.977,-0.2195,-0.2422,-0.5766,115.0612,355.7296,354.1041,left,train
0.0422,0.0379,0.9706,-0.1462,0.0657,-0.3933,110.9053,355.8698,355.0089,left,train
0.08,0.0129,0.9862,-0.0515,0.0506,0.1378,112.7339,356.4698,354.9558,left,train
-0.0368,0.0811,0.9738,0.0215,0.3493,1.7706,133.7159,3.0345,356.835,left,train
-0.0094,0.0017,1.0257,-0.2574,-0.2417,0.9334,146.2207,2.9198,357.2635,left,train
-0.022,0.0034,0.9848,0.5654,0.3683,2.0645,166.7648,6.9207,5.713,left,train
0.0145,-0.0528,0.9989,-0.3197,0.0454,1.9398,191.7574,3.9739,2.9105,left,train
0.0536,0.0432,0.9524,-0.2018,-0.1717,1.3067,205.5669,0.9075,2.4108,left,train
0.0296,-0.0475,1.0118,0.1507,-0.0193,-0.992,198.5233,0.8552,3.1122,left,train
0.0167,0.0898,0.9538,0.0517,-0.2982,-1.7342,175.5806,358.4263,3.9043,left,train
0.0827,0.0245,0.9465,-0.2058,0.5063,-1.6032,152.0442,1.3562,4.1039,left,train
0.0015,-0.0099,0.9477,-0.0631,-0.019,-1.371,136.6223,1.9135,2.9244,left,train
-0.0343,0.0959,0.9382,0.0493,-0.3018,-0.7076,127.1446,3.4274,5.6342,left,train
0.0686,-0.0649,1.0525,0.0703,0.0799,-0.9947,115.8291,2.9978,3.6102,left,train
0.0623,-0.021,1.0001,0.1256,0.054,-0.3738,111.743,4.1907,3.5563,left,train
0.0419,-0.0302,1.026,0.2133,0.2534,1.1888,124.4828,4.8705,6.3475,left,train
0.0933,0.0112,0.947,0.049,-0.0056,1.3045,143.0817,1.1477,9.6734,left,train
-0.0153,-0.0019,0.9965,-0.0415,-0.0523,1.7392,164.6726,357.442,8.899,left,train
0.0221,-0.0203,0.9533,-0.0812,0.0827,1.6231,181.1159,355.1543,7.1502,left,train
0.0495,-0.0063,1.0174,0.2328,0.0989,0.927,190.7834,353.1312,1.7176,left,train
-0.0037,-0.014,0.9706,-0.4929,-0.2499,0.6192,200.4618,353.0117,355.3977,left,train
-0.0002,0.0558,1.0077,0.3052,-0.3938,-1.1255,185.0211,348.9677,1.4122,left,train
0.0509,0.0821,0.9565,-0.159,0.4507,-2.017,160.4441,351.9278,4.526,left,train
-0.1449,0.0927,1.014,0.2069,-0.3306,-1.6804,137.7855,354.8904,9.1914,left,train
0.0713,-0.013,0.9933,0.0939,0.0635,-0.956,126.6673,357.757,10.9846,left,train
-0.0454,-0.0166,0.968,0.1577,0.2733,-0.2629,123.9177,358.7313,9.7241,left,train
