acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,direction
-0.024766,-0.122305,0.979965,-0.012785,-0.022396,-0.008752,rest
-0.02501,-0.119987,0.980209,0.029175,-0.027115,-0.004462,rest
-0.02684,-0.12017,0.97966,0.030376,-0.026171,-0.002917,rest
-0.025254,-0.121634,0.979904,0.012785,-0.000257,-0.004977,rest
-0.025498,-0.121817,0.979904,0.025142,-0.024112,-0.00369,rest
-0.024644,-0.120963,0.980331,0.032607,-0.02231,-0.004805,rest
-0.025071,-0.121207,0.980453,0.026429,-0.027287,-0.004719,rest
-0.025437,-0.12139,0.980087,0.018878,-0.026171,-0.003518,rest
-0.024827,-0.122854,0.979416,0.02068,-0.025399,-0.006092,rest
-0.026474,-0.120414,0.979294,0.040587,-0.028317,-0.004719,rest
-0.02562,-0.122,0.980575,0.035696,-0.02437,-0.005749,rest
-0.026169,-0.123525,0.98027,0.02068,-0.000858,-0.003604,rest
-0.025986,-0.123769,0.979111,0.02128,-0.022139,-0.007294,rest
-0.025498,-0.122854,0.980209,0.036898,-0.027973,-0.005835,rest
-0.025376,-0.123342,0.979965,0.028231,-0.043848,-0.005921,rest
-0.026169,-0.123586,0.980209,0.029175,-0.043333,-0.00429,rest
-0.025193,-0.123159,0.980392,0.029518,-0.025142,-0.005663,rest
-0.026901,-0.123098,0.980819,0.014673,-0.026,-0.003518,rest
-0.024888,-0.12322,0.980209,0.029089,-0.02497,-0.005492,rest
-0.025986,-0.122976,0.97966,0.029003,-0.043162,-0.003003,rest
-0.025071,-0.123037,0.981368,0.030977,-0.025571,-0.007208,rest
-0.025315,-0.123464,0.980148,0.032521,-0.026,-0.00901,rest
-0.026169,-0.12322,0.980697,0.035353,-0.024455,-0.005406,rest
